Course ID,Course Name,Average Rating,Average Sentiment Score,Average Score,Platform,Institution,Course URL,Number of Ratings,Number of Reviews
888568,Data Quality & Profiling with ETL Pentaho DI & DataCleaner,4.5,3.0,7.5,Udemy ,Not Available,Not Available,1,1
888838,Data Structures and Algorithms Through C# In Depth,4.0,3.6966666666666654,7.696666666666666,Udemy ,Not Available,Not Available,6,6
889438,ChatBots: Messenger ChatBot - DialogFlow and nodejs,4.4865771812080535,4.018926174496644,8.505503355704697,Udemy ,Not Available,Not Available,149,149
889558,The Complete JavaScript Course 2019: Build Real Projects!,4.431818181818182,3.867272727272727,8.299090909090909,Udemy ,Not Available,Not Available,22,22
889718,Dart and Flutter: The Complete Developer's Guide,5.0,3.2,8.2,Udemy ,Not Available,Not Available,2,2
890078,Writing Beautiful RESTful APIs,4.666666666666667,3.8,8.466666666666667,Udemy ,Not Available,Not Available,3,3
89030,Web development with HTML5 & Javascript [WEEKLY UPDATED],3.5,4.82,8.32,Udemy ,Not Available,Not Available,1,1
891344,Learn Python by Building a Blockchain & Cryptocurrency,4.323529411764706,3.974117647058824,8.297647058823529,Udemy ,Not Available,Not Available,17,17
891474,Learn Socket Programming in C from Scratch,4.5,4.14,8.64,Udemy ,Not Available,Not Available,1,1
891610,MATLAB App Designing: The ultimate Guide for MATLAB Apps,4.48,3.9576,8.4376,Udemy ,Not Available,Not Available,25,25
891822,SQL Server Administration: (SQL Server Integration Services),4.5,4.029333333333333,8.529333333333334,Udemy ,Not Available,Not Available,30,30
892102,iOS 10 & Swift 3: From Beginner to Paid ProfessionalÃ¢Â„Â¢,4.374371859296482,4.009246231155779,8.383618090452261,Udemy ,Not Available,Not Available,398,398
89214,Learn Bootstrap By Building Projects - Includes Bootstrap 4,4.0625,3.765,7.8275,Udemy ,Not Available,Not Available,8,8
892730,Build an app with ASPNET Core and Angular from scratch,4.1,3.626,7.725999999999999,Udemy ,Not Available,Not Available,10,10
893616,Be a Game Maker with GameMaker Studio 2,4.25,4.113333333333333,8.363333333333333,Udemy ,Not Available,Not Available,6,6
893856,"SQL Server Analysis Services - SSAS, Data Mining & Analytics",4.266233766233766,4.0537662337662335,8.32,Udemy ,Not Available,Not Available,77,77
893878,"2018 Python Regular Expressions, Projects and Solutions",4.5,3.841379310344828,8.341379310344827,Udemy ,Not Available,Not Available,29,29
894278,The Complete Python 3 Course: Beginner to Advanced!,4.423076923076923,3.7415384615384615,8.164615384615384,Udemy ,Not Available,Not Available,13,13
894286,Intermediate topics of C language - Learn Intermediate C,4.0,3.866666666666666,7.866666666666666,Udemy ,Not Available,Not Available,15,15
894288,Become an Azure DevOps Hero,4.3,4.0986666666666665,8.398666666666667,Udemy ,Not Available,Not Available,15,15
894290,Scaling Docker on AWS,4.4,4.224,8.624,Udemy ,Not Available,Not Available,10,10
894298,A complete guide to web development with CSS and Javascript,4.0,4.213333333333334,8.213333333333333,Udemy ,Not Available,Not Available,9,9
894300,Server-Side Development with Kotlin and Spring Boot,4.357142857142857,4.05,8.407142857142857,Udemy ,Not Available,Not Available,14,14
894308,Learn C programming from scratch and become expert in C,4.428571428571429,4.117142857142857,8.545714285714286,Udemy ,Not Available,Not Available,21,21
894556,Refactoring Java with IntelliJ IDEA,4.5,4.315555555555556,8.815555555555555,Udemy ,Not Available,Not Available,9,9
895040,Meteor and React for Realtime Apps,3.75,3.665,7.415,Udemy ,Not Available,Not Available,4,4
895096,The Modern JavaScript Bootcamp (2019),4.333333333333333,3.306666666666666,7.640000000000001,Udemy ,Not Available,Not Available,3,3
895112,Taming Big Data with Apache Spark and Python - Hands On!,4.166666666666667,3.1466666666666665,7.313333333333333,Udemy ,Not Available,Not Available,3,3
895116,MongoDB - The Complete Developer's Guide,4.433333333333334,4.066666666666666,8.5,Udemy ,Not Available,Not Available,15,15
895138,"JSP, Servlet, JSLT + Hibernate: A complete guide",4.3293413173652695,3.954491017964072,8.283832335329341,Udemy ,Not Available,Not Available,167,167
895424,Microservices with Spring Cloud,3.710526315789474,3.9210526315789473,7.631578947368421,Udemy ,Not Available,Not Available,19,19
895712,DevOps Tutorial: Complete Beginners Training - 5 in 1 Bundle,4.4375,4.0200000000000005,8.4575,Udemy ,Not Available,Not Available,8,8
895786,The Complete iOS 10 & Swift 3 Developer Course,4.311435523114355,3.951824817518248,8.263260340632604,Udemy ,Not Available,Not Available,411,411
896010,Become a Certified Web Developer,5.0,4.78,9.78,Udemy ,Not Available,Not Available,1,1
896462,Test Management using HP ALM / QC (Quality Center),4.333333333333333,4.1866666666666665,8.52,Udemy ,Not Available,Not Available,6,6
896858,The Complete WordPress Theme Development Course,4.612676056338028,4.075774647887324,8.688450704225351,Udemy ,Not Available,Not Available,71,71
897338,Complete ASP NET MVC Web Development - Newbie to Ninja!,4.406976744186046,3.9004651162790696,8.307441860465115,Udemy ,Not Available,Not Available,43,43
897660,Mobile Application Automation : Calabash - Ruby - Cucumber,3.7777777777777777,3.8844444444444446,7.662222222222222,Udemy ,Not Available,Not Available,9,9
897682,The Complete Python & PostgreSQL Developer Course,3.75,4.3933333333333335,8.143333333333333,Udemy ,Not Available,Not Available,6,6
898051,Introduction to CodeIgniter,2.75,3.92,6.67,Udemy ,Not Available,Not Available,2,2
898552,Deep Learning with TensorFlow,4.111111111111111,3.936296296296296,8.047407407407407,Udemy ,Not Available,Not Available,27,27
898608,The Complete Angular Course: Beginner to Advanced,3.0,4.12,7.12,Udemy ,Not Available,Not Available,1,1
898642,Beginning Modern C++ (C++11/C++14),4.5,4.0600000000000005,8.56,Udemy ,Not Available,Not Available,2,2
899022,"JSP, Servlets and JDBC for Beginners: Build a Database App",4.0,4.26,8.26,Udemy ,Not Available,Not Available,1,1
899534,Learn Redis from Scratch,4.464285714285714,4.18047619047619,8.644761904761904,Udemy ,Not Available,Not Available,42,42
900434,VueJS V1 Introduction to VueJS JavaScript Framework,4.777777777777778,4.522222222222222,9.3,Udemy ,Not Available,Not Available,9,9
900460,Become a Web Developer from Scratch,4.0,3.92,7.92,Udemy ,Not Available,Not Available,5,5
90066,JavaScript Bootcamp - Build Real World Applications,4.25,3.74,7.989999999999999,Udemy ,Not Available,Not Available,6,6
902246,Data Structure and  Algorithms Analysis - Job Interview,5.0,4.135,9.135,Udemy ,Not Available,Not Available,4,4
902382,Complete Guide to TensorFlow for Deep Learning with Python,4.083333333333333,3.64,7.723333333333333,Udemy ,Not Available,Not Available,6,6
902692,The Complete Ruby on Rails Developer Course,4.5,4.405714285714286,8.905714285714286,Udemy ,Not Available,Not Available,7,7
902710,Master Microservices with Spring Boot and Spring Cloud,4.625,4.3100000000000005,8.935,Udemy ,Not Available,Not Available,8,8
902748,Complete JavaScript Course for Beginners with Easy Examples,4.3,3.896,8.196000000000002,Udemy ,Not Available,Not Available,5,5
903526,GraphQL with React: The Complete Developers Guide,4.5,4.098823529411765,8.598823529411765,Udemy ,Not Available,Not Available,17,17
904462,The Complete Elixir and Phoenix Bootcamp,4.413279132791328,4.026449864498645,8.439728997289974,Udemy ,Not Available,Not Available,369,369
904818,Web Security: Common Vulnerabilities And Their Mitigation,3.8,4.052,7.851999999999999,Udemy ,Not Available,Not Available,10,10
905096,Learn Modern JavaScript: Getting Started,4.409090909090909,4.172727272727273,8.581818181818182,Udemy ,Not Available,Not Available,11,11
905850,The Complete front end web developer Bootcamp - 14 projects,4.335443037974684,3.842025316455696,8.17746835443038,Udemy ,Not Available,Not Available,79,79
906068,"NodeJS - The Complete Guide (incl. MVC, REST APIs, GraphQL)",4.545454545454546,4.192727272727272,8.738181818181818,Udemy ,Not Available,Not Available,11,11
906630,Angular 4 Java Developers,4.301724137931035,3.991724137931034,8.293448275862069,Udemy ,Not Available,Not Available,58,58
907694,Data Structures and Algorithms - The Complete Masterclass,4.85,4.066,8.916,Udemy ,Not Available,Not Available,10,10
907726,Create a Chatbot for Facebook Messenger with Laravel and PHP,4.05,3.912,7.962000000000001,Udemy ,Not Available,Not Available,10,10
908934,Java In-Depth: Become a Complete Java Engineer!,4.277777777777778,3.735555555555555,8.013333333333334,Udemy ,Not Available,Not Available,9,9
909244,Docker for Developers and DevOps,4.387533875338754,3.9829268292682927,8.370460704607046,Udemy ,Not Available,Not Available,369,369
909644,Building a Search Server with Elasticsearch,4.333333333333333,4.366666666666666,8.700000000000001,Udemy ,Not Available,Not Available,3,3
910006,Android Java Masterclass - Become an App Developer,5.0,3.72,8.719999999999999,Udemy ,Not Available,Not Available,2,2
910398,"Laravel 2019, the complete guide with real world projects",4.807692307692308,4.17076923076923,8.978461538461538,Udemy ,Not Available,Not Available,13,13
910542,Making Sense of User Stories,4.230769230769231,4.001538461538462,8.232307692307693,Udemy ,Not Available,Not Available,26,26
910624,Angular 7  Step by Step for beginners,4.294117647058823,3.94235294117647,8.236470588235292,Udemy ,Not Available,Not Available,17,17
910838,Learn AngularJS Step By Step,4.75,4.253333333333333,9.003333333333334,Udemy ,Not Available,Not Available,6,6
911084,Docker and Kubernetes: The Complete Guide,5.0,4.153333333333333,9.153333333333334,Udemy ,Not Available,Not Available,3,3
911256,Core Java Made Easy,4.352941176470588,4.047058823529412,8.4,Udemy ,Not Available,Not Available,68,68
911298,The Complete D3.js Data Visualization Guide,4.333333333333333,4.069999999999999,8.403333333333334,Udemy ,Not Available,Not Available,6,6
911474,Complete Wordpress Theme Development Course,4.341584158415841,3.995445544554456,8.337029702970296,Udemy ,Not Available,Not Available,101,101
911492,iOS 10 & Swift 3 - Complete Developer Course,4.5,4.79,9.29,Udemy ,Not Available,Not Available,2,2
911584,Mastering Regular Expressions in JavaScript,4.5,4.073333333333333,8.573333333333332,Udemy ,Not Available,Not Available,6,6
911588,The Complete Android App Development,5.0,2.83,7.829999999999999,Udemy ,Not Available,Not Available,2,2
911712,Make a Multiplayer Shooter in Unity,4.785714285714286,4.148571428571429,8.934285714285714,Udemy ,Not Available,Not Available,14,14
91274,Learn how to code in objective c for beginners,4.5,4.220000000000001,8.72,Udemy ,Not Available,Not Available,4,4
912862,Beginning C++ Programming - From Beginner to Beyond,4.294117647058823,3.892941176470589,8.187058823529412,Udemy ,Not Available,Not Available,17,17
912946,Professional Rails Code Along,4.245614035087719,4.077192982456141,8.322807017543859,Udemy ,Not Available,Not Available,57,57
912996,The Bubble Course - Create Complete Web Apps without Coding,4.387096774193548,3.7722580645161288,8.159354838709678,Udemy ,Not Available,Not Available,31,31
913058,ES6 Javascript Essentials (With Exercise Files),4.75,4.06,8.81,Udemy ,Not Available,Not Available,2,2
913854,Entity Framework in Depth: The Complete Guide,5.0,3.17,8.17,Udemy ,Not Available,Not Available,4,4
913866,Java Functional Programming,4.0625,4.1275,8.19,Udemy ,Not Available,Not Available,8,8
913966,Scaling Docker on AWS,3.5,4.7,8.2,Udemy ,Not Available,Not Available,1,1
914260,The Java EE Course - build a Java EE app from scratch,4.583333333333333,3.75,8.333333333333334,Udemy ,Not Available,Not Available,6,6
91434,Learn Bootstrap By Building Projects - Includes Bootstrap 4,5.0,4.8,9.8,Udemy ,Not Available,Not Available,1,1
914446,Docker and Containers: The Essentials,4.400552486187845,4.038563535911602,8.439116022099448,Udemy ,Not Available,Not Available,362,362
914462,Build Your Own First Person Shooter / Survival Game in Unity,4.194444444444445,4.297777777777778,8.492222222222223,Udemy ,Not Available,Not Available,18,18
914466,Docker Mastery: The Complete Toolset From a Docker Captain,4.6,3.824,8.424000000000001,Udemy ,Not Available,Not Available,5,5
914484,Learning Python for Data Analysis and Visualization,4.75,3.485,8.235,Udemy ,Not Available,Not Available,4,4
915296,The Ultimate PHP with MySQL Developer Course,4.651515151515151,4.02,8.67151515151515,Udemy ,Not Available,Not Available,33,33
915790,Learn Python & Ethical Hacking From Scratch,4.833333333333333,4.533333333333333,9.366666666666667,Udemy ,Not Available,Not Available,3,3
916320,Vue.js Essentials - 3 Course Bundle,3.690476190476191,3.798095238095238,7.488571428571428,Udemy ,Not Available,Not Available,42,42
916436,Microservices Software Architecture: Patterns and Techniques,4.75,4.1,8.85,Udemy ,Not Available,Not Available,8,8
916642,How to Make a Freaking iPhone App - iOS 10 and Swift 3,4.390977443609023,3.926766917293233,8.317744360902255,Udemy ,Not Available,Not Available,133,133
916902,"Create FULL iOS INSTAGRAM Clone with Swift, Xcode.Be Advance",4.928571428571429,4.465714285714285,9.394285714285717,Udemy ,Not Available,Not Available,7,7
917724,Learn JavaScript for Web Development,4.373563218390805,4.009425287356322,8.382988505747127,Udemy ,Not Available,Not Available,174,174
917936,The Ultimate Beginner's Guide to Django 1.11,4.318181818181818,3.9490909090909088,8.267272727272728,Udemy ,Not Available,Not Available,11,11
918132,SQL Server Reporting Services Part 2 (SSRS),4.8,4.085,8.885,Udemy ,Not Available,Not Available,20,20
918152,PSD to Responsive HTML5: Beginner to Advanced,4.5,4.25,8.75,Udemy ,Not Available,Not Available,2,2
918170,Unity Crash Course - Learn about co-ordinates and Vector 2s,4.9,3.28,8.18,Udemy ,Not Available,Not Available,5,5
918182,RPG Core Combat Creator: Learn Intermediate Unity C# Coding,4.9,3.372,8.272,Udemy ,Not Available,Not Available,5,5
918184,"Build Interactive Apps using VueJS, Vuex and VueRouter",5.0,3.98,8.98,Udemy ,Not Available,Not Available,1,1
918364,Julia: From Julia's Zero to Hero: 2 in 1,4.611111111111111,4.422222222222222,9.033333333333331,Udemy ,Not Available,Not Available,9,9
918502,Python Programming for Beginners,4.75,3.67,8.42,Udemy ,Not Available,Not Available,4,4
918504,"UI&UX Design , Animation And Material design In Javafx",1.0,2.76,3.76,Udemy ,Not Available,Not Available,1,1
918870,Teach Your Kids to Code: Learn Python Programming at Any Age,3.8181818181818175,3.654545454545455,7.472727272727273,Udemy ,Not Available,Not Available,11,11
918920,Excel VBA and Macros User Forms,4.625,4.76,9.385,Udemy ,Not Available,Not Available,4,4
919038,The Complete Python Masterclass: Learn Python From Scratch,4.387453874538745,3.9521771217712174,8.339630996309962,Udemy ,Not Available,Not Available,271,271
919194,Learn JavaScript core concepts web programming,4.833333333333333,3.943333333333333,8.776666666666667,Udemy ,Not Available,Not Available,6,6
919354,Introduction to T-SQL for Data Analysts,4.5,3.866666666666666,8.366666666666665,Udemy ,Not Available,Not Available,21,21
919698,Javascript - From Beginner to Pro-Build real world JS apps,3.2857142857142856,4.485714285714286,7.771428571428572,Udemy ,Not Available,Not Available,7,7
919796,Projects in PHP and MySQL,5.0,4.72,9.72,Udemy ,Not Available,Not Available,1,1
91982,The Complete Sass & SCSS Course: From Beginner to Advanced,4.25,4.312857142857142,8.562857142857142,Udemy ,Not Available,Not Available,14,14
919872,Android Java Masterclass - Become an App Developer,4.388252148997134,4.058853868194842,8.447106017191977,Udemy ,Not Available,Not Available,349,349
919954,Learning Haskell Programming,4.333333333333333,4.59,8.923333333333334,Udemy ,Not Available,Not Available,6,6
920022,Learn JIRA with real-world examples (+Confluence bonus),3.25,4.17,7.42,Udemy ,Not Available,Not Available,2,2
920126,Build EU GDPR data protection compliance from scratch (CIPT),4.388888888888889,3.353333333333333,7.742222222222221,Udemy ,Not Available,Not Available,9,9
920256,Docker Swarm: BEGINNER + ADVANCED,4.413669064748201,3.923956834532374,8.337625899280576,Udemy ,Not Available,Not Available,278,278
920296,C# Programming Crash Course,4.111111111111111,3.846666666666666,7.957777777777777,Udemy ,Not Available,Not Available,27,27
920306,Web Site for Beginners - Learn Web Building like knitting,4.4375,4.0200000000000005,8.4575,Udemy ,Not Available,Not Available,24,24
920544,React Redux React-Router: From Beginner to Paid Professional,4.639423076923077,3.988269230769231,8.627692307692307,Udemy ,Not Available,Not Available,104,104
921148,Monitoring and Alerting with Prometheus,4.5,4.32,8.82,Udemy ,Not Available,Not Available,1,1
921168,Android Material Design,4.375,3.96,8.334999999999999,Udemy ,Not Available,Not Available,16,16
921244,The Complete Ruby on Rails Developer Course,3.0,2.59,5.59,Udemy ,Not Available,Not Available,2,2
921474,The Complete DevOps Engineer Course 2.0 - Java & Kubernetes,4.104166666666667,3.94,8.044166666666667,Udemy ,Not Available,Not Available,24,24
921560,Spring Framework 5: Beginner to Guru,3.6666666666666665,3.5866666666666664,7.253333333333333,Udemy ,Not Available,Not Available,3,3
92194,Create a classified website in 2 hours - guaranteed,4.477272727272728,3.87,8.347272727272726,Udemy ,Not Available,Not Available,22,22
921990,REST API Testing(Automation) from scratch-Rest Assured java,5.0,3.96,8.96,Udemy ,Not Available,Not Available,1,1
922484,The Complete Node.js Developer Course (3rd Edition),4.475388601036269,4.081865284974093,8.557253886010363,Udemy ,Not Available,Not Available,386,386
922600,Javascript: Mastering Classes & Modules in Javascript OOP,4.764705882352941,4.224705882352942,8.989411764705881,Udemy ,Not Available,Not Available,17,17
922612,3D Pixel Art for non artist. Crossy Road Modeling. Unity 3D,4.75,3.67,8.42,Udemy ,Not Available,Not Available,2,2
923132,Learn Xamarin by Creating Real World Cross-Platform Apps,1.0,3.0,4.0,Udemy ,Not Available,Not Available,1,1
